%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
11, 1323.93, -136.32, 301.01, 678.55, 0.000, 0.000, 0.000, 14:10:26.590, 1554495026590
12, 717.84, -297.89, 1127.51, 585.86, 0.000, 0.000, 0.000, 14:10:26.590, 1554495026590
13, 423.44, -726.06, 1022.26, 367.68, 0.000, 0.000, 0.000, 14:10:26.603, 1554495026603
14, 1157.60, -327.70, 1015.97, 437.63, 0.000, 0.000, 0.000, 14:10:26.604, 1554495026604
15, 1098.84, -84.20, 1810.98, 125.76, 0.000, 0.000, 0.000, 14:10:26.619, 1554495026619
16, 357.36, -682.68, 1502.62, -709.80, 0.000, 0.000, 0.000, 14:10:26.619, 1554495026619
17, 848.54, -539.93, 1143.90, 68.13, 0.000, 0.000, 0.000, 14:10:26.620, 1554495026620
18, 1361.31, -29.22, 1995.06, 582.04, 0.000, 0.000, 0.000, 14:10:26.620, 1554495026620
19, 450.93, -532.84, 2935.24, 259.75, 0.000, 0.000, 0.000, 14:10:26.634, 1554495026634
20, 589.40, -656.08, 2555.40, 663.59, 0.000, 0.000, 0.000, 14:10:26.634, 1554495026634
21, 1367.54, -133.95, 2272.44, 760.66, 0.000, 0.000, 0.000, 14:10:26.649, 1554495026649
22, 760.46, -292.74, 3131.30, 647.29, 0.000, 0.000, 0.000, 14:10:26.649, 1554495026649
23, 413.20, -721.08, 2962.52, 423.59, 0.000, 0.000, 0.000, 14:10:26.651, 1554495026651
24, 1142.82, -340.66, 1992.14, 484.94, 0.000, 0.000, 0.000, 14:10:26.651, 1554495026651
25, 1099.29, -78.90, 2803.26, 154.47, 0.000, 0.000, 0.000, 14:10:26.664, 1554495026664
26, 340.05, -697.10, 2468.26, -749.73, 0.000, 0.000, 0.000, 14:10:26.664, 1554495026664
27, 843.89, -544.97, 2113.25, 59.13, 0.000, 0.000, 0.000, 14:10:26.679, 1554495026679
28, 1355.83, -20.58, 3004.70, 577.94, 0.000, 0.000, 0.000, 14:10:26.679, 1554495026679
29, 454.92, -528.07, 3908.93, 263.06, 0.000, 0.000, 0.000, 14:10:26.681, 1554495026681
30, 593.64, -666.39, 3523.81, 593.76, 0.000, 0.000, 0.000, 14:10:26.681, 1554495026681
31, 1356.56, -134.59, 3239.48, 703.85, 0.000, 0.000, 0.000, 14:10:26.694, 1554495026694
32, 722.86, -297.02, 4105.22, 673.06, 0.000, 0.000, 0.000, 14:10:26.694, 1554495026694
33, 384.26, -738.29, 3955.10, 393.89, 0.000, 0.000, 0.000, 14:10:26.709, 1554495026709
